Address, zip1, rent, beds, baths, sqft, NA, NA1, NA2,0,1,2,3,4,5,6,7
"2335 Spring Grove Lane  - SPRIN35-B, #B, Spring Valley, CA 91977",91977,2195.0,2,1.0,,,Rancho Mesa,https://ranchomesa.appfolio.com/listings/detail/d0fb4975-6e5a-4780-a04c-8f086f9c6d03,393,"2335 spring grove lane - sprin35-b, #b, spring valley, CA, 91977",Match,Non_Exact,"2335 SPRING GROVE LN, SPRING VALLEY, CA, 91977","-117.01266973799994,32.73078751600008",195360635.0,R
"4170 Via Candidiz #194, San Diego 92130",92130,3900.0,3,2.5,1206,,Rancho Mesa,https://ranchomesa.appfolio.com/listings/detail/c7308b67-a161-4e4f-8ad3-531ef2397fde,394,", , , 92130",No_Match,,,,,
"7683 Mission Gorge Rd - #166, San Diego, CA 92120",92120,2795.0,2,2.0,1146,,Rancho Mesa,https://ranchomesa.appfolio.com/listings/detail/5d5e4461-4709-4175-ae1e-2b363dc58491,395,"7683 mission gorge rd - #166, san diego, CA, 92120",Match,Exact,"7683 MISSION GORGE RD, SAN DIEGO, CA, 92120","-117.06887947099995,32.80889985700003",195323016.0,R
"4390 37th St, San Diego, CA 92105",92105,3400.0,2,2.0,728,,Rancho Mesa,https://ranchomesa.appfolio.com/listings/detail/c8f62553-b55c-47cf-9e4e-ccc1542f6dc2,396,"4390 37th st, san diego, CA, 92105",Match,Exact,"4390 37TH ST, SAN DIEGO, CA, 92105","-117.11366323399994,32.75699234600006",612871329.0,L
"17626 Caminito Hercuba, San Diego, CA 92128",92128,3995.0,3,2.0,1777,,Rancho Mesa,https://ranchomesa.appfolio.com/listings/detail/7f3d2494-1087-4e20-ac88-8df25498a5f3,397,"17626 caminito hercuba, san diego, CA, 92128",Match,Exact,"17626 CMT HERCUBA, SAN DIEGO, CA, 92128","-117.05517090799998,33.03217916400007",612877259.0,R
"3625 Vista Oceana #22, Oceanside, CA 92057",92057,2900.0,2,2.0,1120,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/1798a97a-b463-4d66-8a34-422337435365,398,"3625 vista oceana #22, oceanside, CA, 92057",Match,Exact,"3625 VIS OCEANA, OCEANSIDE, CA, 92057","-117.33178806199999,33.21621167300003",195284393.0,R
"401 N. coast Hwy #304, Oceanside, CA 92054",92054,4000.0,2,2.5,1400,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/88dd62b4-ea1b-404a-a6d9-0086abf52611,399,"401 n. coast hwy #304, oceanside, CA, 92054",Match,Exact,"401 N COAST HWY, OCEANSIDE, CA, 92054","-117.38106693699996,33.19763402600006",195280209.0,L
"4330 Milano Way, Oceanside, CA 92057",92057,3700.0,3,2.5,1921,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/dc4f4c52-f721-4496-bada-cf0db48ee9d5,400,"4330 milano way, oceanside, CA, 92057",Match,Exact,"4330 MILANO WAY, OCEANSIDE, CA, 92057","-117.30400469299997,33.22266541500005",624600743.0,L
"6617 Appert Ct, San Diego, CA 92111",92111,2900.0,2,1.0,750,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/d78ebe5c-6526-45e8-af22-88d9e53d52de,401,"6617 appert ct, san diego, CA, 92111",Match,Exact,"6617 APPERT CT, SAN DIEGO, CA, 92111","-117.17540145899994,32.793669935000025",195305674.0,R
"15185 Andorra Way, San Diego, CA 92129",92129,4600.0,2,2.5,1965,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/f73bbe7d-13a7-4851-a886-4465cd0b97e8,402,"15185 andorra way, san diego, CA, 92129",Match,Exact,"15185 ANDORRA WAY, SAN DIEGO, CA, 92129","-117.08519378699998,32.98968629400002",195316172.0,R
"110 Vista Way, Oceanside, CA 92054",92054,3650.0,2,2.0,1375,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/e952105a-52ec-44e8-bd33-dfd2f87ec5f3,403,"110 vista way, oceanside, CA, 92054",Match,Exact,"110 VISTA WAY, OCEANSIDE, CA, 92054","-117.36219877699995,33.17059048200008",195290091.0,L
"4212 Vista Del Rio, 6, Oceanside, CA 92057",92057,3000.0,2,2.5,1224,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/af0c9718-bf4e-4f89-87a2-45bd54456da5,404,"4212 vista del rio, 6, oceanside, CA, 92057",Match,Non_Exact,"4212 VISTA DEL RIO WAY, OCEANSIDE, CA, 92057","-117.31322099299996,33.228372887000035",195284783.0,L
"3549 Paseo De Francisco, 224, Oceanside, CA 92056",92056,2900.0,2,2.0,1093,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/ec59c96b-730b-45dd-8f7a-166db827c8ce,405,"3549 paseo de francisco, 224, oceanside, CA, 92056",Match,Non_Exact,"3549 PSO DE FRANCISCO, OCEANSIDE, CA, 92056","-117.30755519799999,33.18209566300004",195380327.0,R
"410 Camino Hermoso, San Marcos, CA 92078",92078,4250.0,4,2.5,2172,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/0336bd81-20bf-404e-ad9f-61379fdefdfe,406,"410 camino hermoso, san marcos, CA, 92078",Match,Exact,"410 CAM HERMOSO, SAN MARCOS, CA, 92078","-117.15179210999997,33.12975034200008",195747598.0,L
"1511 La Casita Dr., San Marcos, CA 92078",92078,3395.0,2,2.0,1281,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/7a4ed2fb-4449-4713-9b25-c5b02212214e,407,"1511 la casita dr., san marcos, CA, 92078",Match,Exact,"1511 LA CASITA DR, SAN MARCOS, CA, 92078","-117.20475817899995,33.127605897000024",195295121.0,L
"Tuttle St, Carlsbad, CA 92008",92008,9500.0,2,2.0,1281,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/c1c84a28-cb84-415d-aaf6-800ccec27542,408,"tuttle st, carlsbad, CA, 92008",No_Match,,,,,
"301 Mission, Oceanside, CA 92058",92058,9500.0,2,2.0,1281,,Ranch & Sea,https://www.ranchandsea.com/listings/detail/3db42f07-9e5d-4f81-ba77-7b8c7549afa1,409,"301 mission, oceanside, CA, 92058",Match,Non_Exact,"301 MISSION AVE, OCEANSIDE, CA, 92054","-117.38100213699994,33.194960270000024",612852661.0,R
"6695 SARANAC STREET, SAN DIEGO, CA 92115",92115,3395.0,3,2.0,"1,212",,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,410,"6695 saranac street, san diego, CA, 92115",Match,Exact,"6695 SARANAC ST, SAN DIEGO, CA, 92115","-117.05374385899995,32.77103303900003",195663397.0,R
"3145 Ronald Ct. #B, Spring Valley, CA 91977",91977,2195.0,2,1.0,500,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,411,"3145 ronald ct. #b, spring valley, CA, 91977",Match,Exact,"3145 RONALD CT, SPRING VALLEY, CA, 91977","-117.00758609699994,32.73918448100005",195360647.0,R
"17626 Caminito Hercuba, San Diego, CA 92128",92128,3995.0,3,2.0,"1,777",,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,412,"17626 caminito hercuba, san diego, CA, 92128",Match,Exact,"17626 CMT HERCUBA, SAN DIEGO, CA, 92128","-117.05517090799998,33.03217916400007",612877259.0,R
"12741 Laurel St - #10, Lakeside, CA 92040",92040,2695.0,3,2.0,"1,132",,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,413,"12741 laurel st - #10, lakeside, CA, 92040",Match,Exact,"12741 LAUREL ST, LAKESIDE, CA, 92040","-116.91664122599997,32.86206223000005",195332883.0,R
"#31 27725 Mountain Meadow Rd - 31, Escondido, CA 92026",92026,1800.0,1,1.0,558,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,414,"#31 27725 mountain meadow rd - 31, escondido, CA, 92026",Match,Non_Exact,"27725 MOUNTAIN MEADOW RD, ESCONDIDO, CA, 92026","-117.10856944399995,33.21217188600008",195460498.0,L
"10868 Sabre Hill Drive #268, San Diego, CA 92128",92128,2795.0,2,2.0,904,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,415,"10868 sabre hill drive #268, san diego, CA, 92128",Match,Exact,"10868 SABRE HILL DR, SAN DIEGO, CA, 92128","-117.10112053899996,32.95370358100007",195690430.0,L
"1152 Naranca Ave, El Cajon, CA 92021",92021,3800.0,4,2.0,"2,400",,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,416,"1152 naranca ave, el cajon, CA, 92021",Match,Exact,"1152 NARANCA AVE, EL CAJON, CA, 92021","-116.94224563999995,32.80399545800003",195333372.0,L
"3956 Nobel Drive - 304, San Diego, CA 92122",92122,3295.0,2,2.0,"1,049",,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,417,"3956 nobel drive - 304, san diego, CA, 92122",Match,Non_Exact,"3956 NOBEL DR, SAN DIEGO, CA, 92122","-117.22045310599998,32.868117752000046",195301891.0,L
"1166 Koe St.  - KOES66, San Diego, CA 92114",92114,2195.0,2,1.0,450,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,418,"1166 koe st. - koes66, san diego, CA, 92114",Match,Non_Exact,"1166 KOE ST, SAN DIEGO, CA, 92114","-117.03101532199997,32.71850757900006",650370488.0,L
"1164 Koe St.  - KOE64, San Diego, CA 92114",92114,2095.0,2,1.0,625,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,419,"1164 koe st. - koe64, san diego, CA, 92114",Match,Non_Exact,"1164 KOE ST, SAN DIEGO, CA, 92114","-117.03101948199998,32.71849405800003",650370488.0,L
"2616 University Ave., San Diego, CA 92104",92104,2495.0,2,1.0,836,,Rancho Mesa,https://www.ranchomesarentals.com/rentals-san-diego/,420,"2616 university ave., san diego, CA, 92104",Match,Exact,"2616 UNIVERSITY AVE, SAN DIEGO, CA, 92104","-117.13589615699999,32.74851453000008",612883956.0,L
"206 Inez Way , Oceanside, CA 92057",92057,3395.0,3,2.5,1450,NOW,Real Property Management,https://realpm.appfolio.com/listings/detail/e407d4d5-56aa-4103-abb7-6e481e657c1e,421,"206 inez way , oceanside, CA, 92057",Match,Exact,"206 INEZ WAY, OCEANSIDE, CA, 92057","-117.31696052999996,33.22557734600008",195723258.0,L
"2561 Gregory Drive - A , Carlsbad, CA 92008",92008,1995.0,Studio,1.0,500,10/16/23,Real Property Management,https://realpm.appfolio.com/listings/detail/b9051550-b18a-4f9d-a555-246cc5c53f50,422,"2561 gregory drive - a , carlsbad, CA, 92008",Match,Non_Exact,"2561 GREGORY DR, CARLSBAD, CA, 92008","-117.34300000599995,33.16740821600007",195290308.0,R
"4272 Esperanza Way, Oceanside, CA 92056",92056,3695.0,4,2.5,1539,NOW,Real Property Management,https://realpm.appfolio.com/listings/detail/b3e776cb-b063-4e7f-8b8e-fb3edf96454d,423,"4272 esperanza way, oceanside, CA, 92056",Match,Exact,"4272 ESPERANZA WAY, OCEANSIDE, CA, 92056","-117.28121829199995,33.20682247800005",195429879.0,L
"8703 Lake Murray Blvd #1 San Diego, CA 92119",92119,2995.0,3,2.0,1209,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/26084,424,"8703 lake murray blvd #1, san diego, CA, 92119",Match,Exact,"8703 LAKE MURRAY BLVD, SAN DIEGO, CA, 92119","-117.01144359599999,32.80148606100005",195326142.0,R
"3246 Ashford Street - K San Diego, CA 92111",92111,2595.0,2,1.0,716,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/67095,425,"3246 ashford street - k, san diego, CA, 92111",Match,Non_Exact,"3246 ASHFORD ST, SAN DIEGO, CA, 92111","-117.15974609099999,32.80307747100005",195306320.0,L
"7747 Margerum Avenue San Diego, CA 92120",92120,2295.0,1,1.0,643,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/49778,426,"7747 margerum avenue, san diego, CA, 92120",Match,Exact,"7747 MARGERUM AVE, SAN DIEGO, CA, 92120","-117.06713865799998,32.80858995600005",195413894.0,R
"7760 Margerum Avenue - 224 San Diego, CA 92120",92120,3195.0,3,2.0,1087,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/67452,427,"7760 margerum avenue - 224, san diego, CA, 92120",Match,Non_Exact,"7760 MARGERUM AVE, SAN DIEGO, CA, 92120","-117.06736199199997,32.80868914700005",195413894.0,L
"1975 David Drive Escondido, CA 92026",92026,3695.0,3,2.0,1631,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/64729,428,"1975 david drive, escondido, CA, 92026",Match,Exact,"1975 DAVID DR, ESCONDIDO, CA, 92026","-117.12102969499995,33.16099151700007",195310823.0,L
"3586 Atlas Street San Diego, CA 92111",92111,3995.0,3,2.0,1600,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/47787,429,"3586 atlas street, san diego, CA, 92111",Match,Exact,"3586 ATLAS ST, SAN DIEGO, CA, 92111","-117.15824392399998,32.808979830000055",195306377.0,L
"3957 Nobel Dr San Diego, CA 92122",92122,3295.0,2,2.5,1100,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/8163,430,"3957 nobel dr, san diego, CA, 92122",Match,Exact,"3957 NOBEL DR, SAN DIEGO, CA, 92122","-117.22061156899997,32.86804198800007",195301891.0,R
"5208 Surfwalk Way - 154 San Diego, CA 92154",92154,3350.0,2,2.5,1310,,SD Premier Property Management,https://sdpmanagement.managebuilding.com/Resident/public/rentals/62353,431,"5208 surfwalk way - 154, san diego, CA, 92154",No_Match,,,,,
"3246 Ashford Street - K San Diego, CA 92111",92111,2595.0,2,1.0,716,,SD Property Management,https://sdpmanagement.com/rentals/,432,"3246 ashford street - k, san diego, CA, 92111",Match,Non_Exact,"3246 ASHFORD ST, SAN DIEGO, CA, 92111","-117.15974609099999,32.80307747100005",195306320.0,L
"3586 Atlas Street San Diego, CA 92111",92111,3995.0,3,2.0,1600,,SD Property Management,https://sdpmanagement.com/rentals/,433,"3586 atlas street, san diego, CA, 92111",Match,Exact,"3586 ATLAS ST, SAN DIEGO, CA, 92111","-117.15824392399998,32.808979830000055",195306377.0,L
"1369 Caminito Veranza #2 Chula Vista, CA 91915",91915,3795.0,3,3.0,1460,,SD Property Management,https://sdpmanagement.com/rentals/,434,"1369 caminito veranza #2, chula vista, CA, 91915",Match,Exact,"1369 CMT VERANZA, CHULA VISTA, CA, 91915","-116.96326056499998,32.63132486000006",630383698.0,R
"3957 Nobel Dr #216 San Diego, CA 92122",92122,3595.0,2,2.5,1100,,SD Property Management,https://sdpmanagement.com/rentals/,435,"3957 nobel dr #216, san diego, CA, 92122",Match,Exact,"3957 NOBEL DR, SAN DIEGO, CA, 92122","-117.22061156899997,32.86804198800007",195301891.0,R
"7747 Margerum Avenue #126 - 1 San Diego, CA 92120",92120,2295.0,1,1.0,643,,SD Property Management,https://sdpmanagement.com/rentals/,436,"7747 margerum avenue #126 - 1, san diego, CA, 92120",Match,Exact,"7747 MARGERUM AVE, SAN DIEGO, CA, 92120","-117.06713865799998,32.80858995600005",195413894.0,R
"2544 University Ave, San Diego, CA",92104,1995.0,2,1.0,,,Sunset Property Management,https://sunsetspm.com/property/2544-university-ave-san-diego-ca-92104/,437,"2544 university ave, san diego, CA, 92104",Match,Exact,"2544 UNIVERSITY AVE, SAN DIEGO, CA, 92104","-117.13663259699996,32.748505530000045",195345396.0,L
"3275 Caminito Eastbluff #205, La Jolla, CA",92037,3695.0,3,2.5,,,Sunset Property Management,https://sunsetspm.com/property/3275-caminito-eastbluff-205-la-jolla-ca-92037/,438,"3275 caminito eastbluff #205, la jolla, CA, 92037",Match,Exact,"3275 CMT EASTBLUFF, LA JOLLA, CA, 92037","-117.23351794799999,32.85853869500005",195301395.0,R
"4670 Cherokee Avenue #5, San Diego, CA",92116,1895.0,1,1.0,,,Sunset Property Management,https://sunsetspm.com/property/4670-cherokee-avenue-5-san-diego-ca-92116/,439,"4670 cherokee avenue #5, san diego, CA, 92116",Match,Exact,"4670 CHEROKEE AVE, SAN DIEGO, CA, 92116","-117.11416273799995,32.762586818000045",612870171.0,L
"5447 1/2 Mildred Street, San Diego, CA",92110,2495.0,2,2.0,,,Sunset Property Management,https://sunsetspm.com/property/5447-1-2-mildred-street-san-diego-ca-92110/,440,"5447 1/2 mildred street, san diego, CA, 92110",Match,Exact,"5447 1/2 MILDRED ST, SAN DIEGO, CA, 92110","-117.19414394199998,32.767771175000064",195341375.0,R
"10423 Whitcomb Way #112, San Diego, CA",92127,3595.0,3,2.5,,,Sunset Property Management,https://sunsetspm.com/property/10423-whitcomb-way-112-san-diego-ca-92127/,441,"10423 whitcomb way #112, san diego, CA, 92127",Match,Exact,"10423 WHITCOMB WAY, SAN DIEGO, CA, 92127","-117.10907787099995,33.020617439000034",612872557.0,R
"6552 Avenida Manana, La Jolla, San Diego, CA",92037,6495.0,4,2.0,,,Sunset Property Management,https://sunsetspm.com/property/6552-avenida-manana-san-diego-ca-92037/,442,"6552 avenida manana, la jolla, san diego, CA, 92037",Match,Non_Exact,"6552 AVE MANANA, LA JOLLA, CA, 92037","-117.26820002199997,32.82851217800004",195298894.0,L
"7371 Fulton St , San Diego, CA 92111",92111,2700.0,2,2.0,900,10/9/23,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/1668687d-972d-4ac2-acf6-3d0a14842c39,443,"7371 fulton st , san diego, CA, 92111",Match,Exact,"7371 FULTON ST, SAN DIEGO, CA, 92111","-117.16371497899996,32.78947059600006",195306566.0,R
"19500 N McLeod Way, Boise, ID 83714",83714,3200.0,3,3.0,2396,11/1/23,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/55cc08fb-3c84-4a3b-8483-6df6ad10bb8e,444,", , , 83714",No_Match,,,,,
"17075 W Bernardo Dr Unit 106 , Rancho Bernardo, CA 92127",92127,3100.0,2,1.0,855,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/949a7107-f61c-450b-a299-5b52ca18e02b,445,"17075 w bernardo dr unit 106 , rancho bernardo, CA, 92127",Match,Non_Exact,"17075 W BERNARDO DR, SAN DIEGO, CA, 92127","-117.08209246699994,33.024872026000025",195706650.0,R
"2720 E Walnut Unit 70, Orange, CA 92867",92867,3900.0,3,2.5,1571,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/bf58f033-3503-46f8-8fcc-a7fadf423601,446,"2720 e walnut unit 70, orange, CA, 92867",Match,Non_Exact,"2720 E WALNUT AVE, ORANGE, CA, 92867","-117.82476915899997,33.79500085400008",144032302.0,R
"2536 White Oak Pl Unit 05, Escondido, CA 92027",92027,2400.0,2,1.0,856,11/1/23,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/e2283332-3877-4f48-9401-e3a6ac058eb0,447,"2536 white oak pl unit 05, escondido, CA, 92027",Match,Exact,"2536 WHITE OAK PL, ESCONDIDO, CA, 92027","-117.04364520499996,33.146609985000055",195316841.0,L
"2237 Lago Madero, Chula Vista, CA 91914",91914,3600.0,3,2.5,1390,,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/3c28d685-eaea-422e-8985-4d90d26faeb2,448,"2237 lago madero, chula vista, CA, 91914",Match,Exact,"2237 LAGO MADERO, CHULA VISTA, CA, 91914","-116.97184767099998,32.65918053200005",195749981.0,R
"13821 Orange St, Tustin, CA 92780",92780,3800.0,3,2.0,1230,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/b136389c-1a14-44a9-a287-4fc3b2129beb,449,"13821 orange st, tustin, CA, 92780",Match,Exact,"13821 ORANGE ST, TUSTIN, CA, 92780","-117.818844233,33.73870070300006",609058752.0,R
"11220 Ganesta Rd, San Diego, CA 92126",92126,3800.0,3,2.0,1275,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/52a2947b-3290-466a-a25d-8cd55cff2a42,450,"11220 ganesta rd, san diego, CA, 92126",Match,Exact,"11220 GANESTA RD, SAN DIEGO, CA, 92126","-117.13943305099997,32.92667838800003",195318260.0,L
"9293 Regents Rd Unit 303, La Jolla, CA 92037",92037,2750.0,1,1.0,764,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/8ec994eb-9dc4-421c-aac8-d9311b8aee1c,451,"9293 regents rd unit 303, la jolla, CA, 92037",Match,Exact,"9293 REGENTS RD, LA JOLLA, CA, 92037","-117.21820186599996,32.87484932500007",640046603.0,R
"2523 Nedson Ct, Mountain View, CA 94043, Mountain View, CA 94043",94043,4500.0,3,2.0,1116,11/8/23,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/0e723f52-511b-458e-a732-d96232fc6b4f,452,"2523 nedson ct, mountain view, CA, 94043",Match,Exact,"2523 NEDSON CT, MOUNTAIN VIEW, CA, 94043","-122.09976968999996,37.41342128100007",122953852.0,R
"524 41st St Unit D, Oakland, CA 94609",94609,1200.0,Studio,1.0,,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/b2b56efe-fee8-404c-8b87-b2c777b48812,453,"524 41st st unit d, oakland, CA, 94609",Match,Exact,"524 41ST ST, OAKLAND, CA, 94609","-122.26497924999995,37.83012781700006",125049937.0,R
"1818 Luby Dr, San Jose, CA 95133",95133,2300.0,2,1.0,,,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/9397c817-8123-4763-bf52-16bbbd451dec,454,"1818 luby dr, san jose, CA, 95133",Match,Exact,"1818 LUBY DR, SAN JOSE, CA, 95133","-121.86190163799995,37.36282151100005",645506193.0,R
"8039 Caminito De Pizza Unit I, San Diego, CA 92108",92108,2800.0,2,1.5,972,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/ccf9862c-33f7-4ecd-9661-368700dd2e90,455,"8039 caminito de pizza unit i, san diego, CA, 92108",Match,Exact,"8039 CMT DE PIZZA, SAN DIEGO, CA, 92108","-117.15122626199997,32.77255095800007",195306861.0,R
"404 N Via Roma, Anaheim, CA 92806",92806,3675.0,3,1.5,1180,10/15/23,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/2611543e-e077-46bf-ae7f-590a5286d691,456,"404 n via roma, anaheim, CA, 92806",Match,Exact,"404 N VIA ROMA, ANAHEIM, CA, 92806","-117.86027840899999,33.84470756800005",144029284.0,R
"820 Silver Dr, Vista, CA 92083",92083,4150.0,3,2.5,1874,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/14c06ef7-c1e6-41d1-b719-7da8320c6026,457,"820 silver dr, vista, CA, 92083",Match,Exact,"820 SILVER DR, VISTA, CA, 92083","-117.26019375499999,33.20204750500005",612857346.0,L
"8816 Promenade North Pl, San Diego, CA 92123",92123,3200.0,2,2.0,1140,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/ee3f57af-5225-4021-b03e-c64f76979b21,458,"8816 promenade north pl, san diego, CA, 92123",Match,Exact,"8816 PROMENADE NORTH PL, SAN DIEGO, CA, 92123","-117.13749077999995,32.82847952000003",612889911.0,L
"7637 Ney Ave, Oakland, CA 94605",94605,2800.0,3,1.0,1043,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/abaad6c9-380a-482c-973e-6f8782dd05c7,459,"7637 ney ave, oakland, CA, 94605",Match,Exact,"7637 NEY AVE, OAKLAND, CA, 94605","-122.16843340599996,37.76811238200003",125009006.0,R
"364 Esther Ave Unit A, Campbell, CA 95008",95008,2500.0,2,1.0,800,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/bb7f08f1-85c8-48a0-a8fd-9ae7108177e8,460,"364 esther ave unit a, campbell, CA, 95008",Match,Exact,"364 ESTHER AVE, CAMPBELL, CA, 95008","-121.94810303699995,37.292579559000046",122904696.0,R
"860 20th St , Oakland, CA 94607",94607,2350.0,2,2.0,800,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/cb95ef7b-d4d9-4c36-9a3c-b21a3fe402b2,461,"860 20th st , oakland, CA, 94607",Match,Exact,"860 20TH ST, OAKLAND, CA, 94607","-122.27834286899997,37.81208236900005",605994708.0,R
"155 Paloma Ave, San Francisco, CA 94127",94127,7350.0,5,4.0,3250,NOW,Tenant Planet,https://tenantplanet.appfolio.com/listings/detail/524df7ce-4763-4101-9f5e-af976bb921ac,462,"155 paloma ave, san francisco, CA, 94127",Match,Exact,"155 PALOMA AVE, SAN FRANCISCO, CA, 94127","-122.47063775699996,37.728757279000035",192285277.0,L
"3661 Keating Street , San Diego, CA 92110",92110,1825.0,Studio,1.0,,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/c7e5ff6c-f8a9-43d9-a3cb-f67a4b0f4750,463,"3661 keating street , san diego, CA, 92110",Match,Exact,"3661 KEATING ST, SAN DIEGO, CA, 92110","-117.18055579199995,32.74529227900007",195707517.0,R
"2636 Grand Ave #241, San Diego, CA 92109",92109,2795.0,1,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/205f74f3-9202-4dcb-a552-5ce25b94b6c2,464,"2636 grand ave #241, san diego, CA, 92109",Match,Exact,"2636 GRAND AVE, SAN DIEGO, CA, 92109","-117.22158605099997,32.80199651700008",612859364.0,L
"2627 Kremeyer Cir., Unit 07, Carlsbad, CA 92008",92008,2595.0,1,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/b6882fa0-d51c-4e6d-bf6c-cf3eaccc51bf,465,"2627 kremeyer cir., unit 07, carlsbad, CA, 92008",Match,Exact,"2627 KREMEYER CIR, CARLSBAD, CA, 92008","-117.34970718199997,33.165878967000026",195290238.0,R
"441 Dominguez Way, Unit 21, El Cajon, CA 92021",92021,2190.0,2,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/31ae6778-376d-40cf-8df8-f6703c27d06d,466,"441 dominguez way, unit 21, el cajon, CA, 92021",Match,Exact,"441 DOMINGUEZ WAY, EL CAJON, CA, 92021","-116.94996912299996,32.799787206000076",195329275.0,R
"1926 Fortuna Avenue, Unit D, San Diego, CA 92109",92109,1895.0,1,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/638008f4-ffc9-42ff-81ab-417074b81682,467,"1926 fortuna avenue, unit d, san diego, CA, 92109",Match,Exact,"1926 FORTUNA AVE, SAN DIEGO, CA, 92109","-117.23232558199999,32.79379193600005",612858972.0,L
"4649 Voltaire Street, Unit 6, San Diego, CA 92107",92107,2095.0,1,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/d2eca2f1-31ac-496f-8b69-01a90ff47c62,468,"4649 voltaire street, unit 6, san diego, CA, 92107",Match,Exact,"4649 VOLTAIRE ST, SAN DIEGO, CA, 92107","-117.24058360599997,32.74822961000007",195339436.0,L
"149 Daisy Avenue, Unit D, Imperial Beach, CA 91932",91932,2195.0,1,1.0,824,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/b510ad79-2e12-4450-9986-2d5c4801e559,469,"149 daisy avenue, unit d, imperial beach, CA, 91932",Match,Exact,"149 DAISY AVE, IMPERIAL BEACH, CA, 91932","-117.13065274299998,32.581674958000065",195687904.0,R
"656 Moss Street #135, Chula Vista, CA 91911",91911,2295.0,2,1.5,840,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/6b0e1913-ccaa-43d1-b89f-4ee95753dfa0,470,"656 moss street #135, chula vista, CA, 91911",Match,Exact,"656 MOSS ST, CHULA VISTA, CA, 91911","-117.085956324,32.612843342000076",195357403.0,R
"1471 13th Street, Unit 3, Imperial Beach, CA 91932",91932,1950.0,1,1.0,600,,Torrey Pines Property Management,https://www.torreypinespm.com/listings/detail/ced0b616-e8b7-4179-8e92-8ceafc21f4eb,471,"1471 13th street, unit 3, imperial beach, CA, 91932",Match,Exact,"1471 13TH ST, IMPERIAL BEACH, CA, 91932","-117.10566563099997,32.569996454000034",195690089.0,L
